Date,Temperature_C,Rainfall_mm,Humidity_pct,WindSpeed_m_s
2022-05-27,34.04,0.01,37.21,2.52
2022-05-28,36.72,0.4,33.59,2.75
2022-05-29,34.64,0.19,33.99,2.66
2022-05-30,33.93,5.07,39.21,1.75
2022-05-31,33.67,0.14,30.13,1.99
2022-06-01,35.96,0.0,23.79,3.09
2022-06-02,36.06,0.0,21.66,2.78
2022-06-03,36.37,0.0,19.68,3.08
2022-06-04,36.8,0.0,16.84,1.9
2022-06-05,37.04,0.0,19.28,2.97
2022-06-06,37.5,0.0,15.24,2.42
2022-06-07,37.79,0.0,15.74,3.35
2022-06-08,37.05,0.0,17.91,5.36
2022-06-09,38.1,0.0,18.98,2.98
2022-06-10,37.83,0.0,20.43,5.1
2022-06-11,38.18,0.0,20.46,5.68
2022-06-12,38.44,0.0,20.51,4.45
2022-06-13,39.33,0.0,20.56,4.63
2022-06-14,38.16,0.0,31.84,6.4
2022-06-15,38.67,0.26,32.0,4.94
2022-06-16,37.78,0.66,35.62,3.36
2022-06-17,33.64,12.85,55.03,2.48
2022-06-18,31.57,11.14,57.97,1.41
2022-06-19,31.01,3.82,58.84,1.88
2022-06-20,32.74,0.01,41.42,1.49
2022-06-21,32.66,0.1,41.32,2.07
2022-06-22,33.75,0.02,41.08,2.27
2022-06-23,33.46,0.0,38.36,4.64
2022-06-24,33.24,0.0,31.36,3.86
2022-06-25,34.68,0.0,28.69,1.62
2022-06-26,35.37,0.1,30.69,3.44
2022-06-27,36.4,0.0,42.39,3.22
2022-06-28,37.84,0.09,37.93,2.53
2022-06-29,38.36,3.22,39.37,3.08
2022-06-30,30.97,19.88,74.53,3.52
2022-07-01,30.79,12.31,70.42,3.59
2022-07-02,32.3,3.2,60.74,2.96
2022-07-03,33.75,0.4,56.24,3.47
2022-07-04,34.53,1.02,54.6,1.76
2022-07-05,33.66,0.94,53.58,3.29
2022-07-06,34.57,1.83,49.95,4.53
2022-07-07,35.2,0.06,48.39,4.17
2022-07-08,36.16,0.01,45.96,2.42
2022-07-09,32.89,4.06,55.44,3.99
2022-07-10,32.35,0.17,57.0,2.65
2022-07-11,34.47,2.68,52.85,2.22
2022-07-12,33.32,19.25,59.13,2.35
2022-07-13,34.47,0.15,54.07,2.14
2022-07-14,34.35,0.19,51.59,4.66
2022-07-15,35.0,0.25,46.73,5.56
2022-07-16,33.12,11.37,56.32,4.31
2022-07-17,34.61,0.72,53.58,3.32
2022-07-18,35.56,0.52,51.19,2.56
2022-07-19,35.77,1.61,51.94,1.8
2022-07-20,32.27,15.97,70.18,1.71
2022-07-21,29.13,10.44,81.61,1.57
2022-07-22,31.17,2.23,68.34,2.32
2022-07-23,30.8,4.52,70.18,5.28
2022-07-24,30.8,1.33,67.0,5.18
2022-07-25,31.23,0.81,63.86,5.18
2022-07-26,30.62,3.53,69.13,4.33
2022-07-27,30.64,8.05,67.08,3.33
2022-07-28,29.7,14.38,77.7,2.15
2022-07-29,29.5,8.73,78.73,1.88
2022-07-30,29.62,7.54,77.14,2.03
2022-07-31,30.18,8.1,74.0,2.01
2022-08-01,29.86,2.34,76.28,2.74
2022-08-02,31.43,0.56,69.04,1.89
2022-08-03,31.91,1.24,65.37,1.12
2022-08-04,30.62,7.83,72.74,2.64
2022-08-05,30.23,5.93,73.22,2.76
2022-08-06,31.27,0.6,69.44,1.44
2022-08-07,28.84,3.81,80.31,2.57
2022-08-08,31.04,3.12,70.55,2.34
2022-08-09,31.63,0.06,65.84,2.54
2022-08-10,32.87,0.0,58.98,4.05
2022-08-11,30.11,0.44,67.52,6.07
2022-08-12,31.38,0.03,61.73,5.03
2022-08-13,31.8,0.0,62.51,4.21
2022-08-14,31.25,2.59,67.19,2.55
2022-08-15,29.16,9.71,72.1,4.49
2022-08-16,29.98,0.95,67.42,8.4
2022-08-17,30.54,0.08,65.89,5.05
2022-08-18,31.77,0.0,63.11,2.99
2022-08-19,31.6,1.72,64.2,3.7
2022-08-20,30.25,3.61,68.16,1.2
2022-08-21,31.2,0.72,60.06,2.15
2022-08-22,32.14,0.78,61.29,3.53
2022-08-23,31.06,0.4,62.5,7.37
2022-08-24,30.26,2.03,65.17,4.19
2022-08-25,31.33,0.17,60.99,1.79
2022-08-26,31.39,0.0,60.74,3.49
2022-08-27,31.51,0.0,59.53,4.72
2022-08-28,31.76,0.09,56.93,3.51
2022-08-29,31.79,2.6,57.25,1.15
2022-08-30,31.12,7.39,65.19,1.52
2022-08-31,32.82,0.01,57.54,2.68
2022-09-01,33.06,0.52,57.59,2.16
2022-09-02,32.32,3.61,57.34,1.2
2022-09-03,32.29,0.01,54.97,3.67
2022-09-04,33.12,0.0,50.68,3.48
2022-09-05,32.43,0.02,54.32,2.41
2022-09-06,32.52,0.0,51.71,1.98
2022-09-07,32.84,0.0,49.65,2.38
2022-09-08,32.13,0.02,50.67,1.73
2022-09-09,32.52,0.21,52.12,1.41
2022-09-10,31.58,5.38,65.32,2.1
2022-09-11,31.67,2.66,63.53,2.11
2022-09-12,31.25,1.19,60.07,3.1
2022-09-13,31.07,0.56,60.18,4.72
2022-09-14,29.87,2.81,64.6,5.51
2022-09-15,27.75,11.97,80.04,4.87
2022-09-16,26.96,14.08,82.39,3.39
2022-09-17,29.02,3.74,69.68,2.74
2022-09-18,29.32,3.25,65.33,2.43
2022-09-19,29.2,12.29,66.75,2.1
2022-09-20,29.6,18.12,74.24,1.41
2022-09-21,28.74,22.78,78.67,2.16
2022-09-22,27.68,71.85,87.84,3.38
2022-09-23,26.94,30.58,89.98,3.78
2022-09-24,26.32,40.63,90.98,4.14
2022-09-25,27.25,10.25,82.97,2.71
2022-09-26,26.52,0.41,83.96,2.65
2022-09-27,26.55,0.0,80.53,2.56
2022-09-28,27.18,0.02,77.51,1.89
2022-09-29,26.93,0.0,78.98,2.07
2022-09-30,26.49,0.0,82.0,2.24
2022-10-01,26.85,0.0,74.76,2.05
2022-10-02,26.28,0.0,73.05,2.55
2022-10-03,25.04,0.0,75.61,3.84
2022-10-04,26.22,0.0,72.23,2.04
2022-10-05,27.65,0.06,76.26,1.63
2022-10-06,25.75,2.66,86.38,1.98
2022-10-07,24.71,6.17,91.74,2.31
2022-10-08,24.6,21.9,93.26,3.61
2022-10-09,24.15,66.86,94.75,5.76
2022-10-10,24.5,23.96,90.14,3.31
2022-10-11,24.94,7.26,81.36,1.2
2022-10-12,24.09,3.63,79.6,1.77
2022-10-13,22.83,0.0,80.26,2.64
2022-10-14,22.22,0.0,78.83,2.85
2022-10-15,23.33,0.0,71.25,1.77
2022-10-16,24.21,0.0,63.27,1.03
2022-10-17,23.28,0.0,66.79,1.6
2022-10-18,23.44,0.0,60.22,1.51
2022-10-19,22.77,0.0,68.26,1.87
2022-10-20,22.7,0.0,71.88,1.81
2022-10-21,23.26,0.0,64.43,2.25
2022-10-22,22.24,0.0,65.23,2.12
2022-10-23,21.91,0.0,61.67,1.39
2022-10-24,21.03,0.0,68.06,2.68
2022-10-25,20.74,0.0,66.29,3.15
2022-10-26,22.09,0.0,60.89,1.84
2022-10-27,22.4,0.0,62.56,1.65
2022-10-28,21.98,0.0,66.16,1.71
2022-10-29,22.41,0.0,60.24,1.46
2022-10-30,21.59,0.0,56.42,1.4
2022-10-31,21.64,0.0,61.93,1.46
2022-11-01,21.38,0.0,71.77,1.91
2022-11-02,21.47,0.0,77.83,2.24
2022-11-03,21.2,0.0,74.07,2.94
2022-11-04,21.73,0.0,76.75,2.07
2022-11-05,20.5,0.0,88.03,3.07
2022-11-06,21.3,0.0,86.38,2.24
2022-11-07,22.41,0.0,84.69,1.58
2022-11-08,20.92,0.0,83.85,2.14
2022-11-09,21.43,0.0,76.08,1.46
2022-11-10,21.16,0.0,72.78,1.83
2022-11-11,18.5,0.0,73.22,3.76
2022-11-12,17.99,0.0,67.72,4.04
2022-11-13,18.45,0.0,64.46,2.96
2022-11-14,19.06,0.0,66.62,2.22
2022-11-15,19.16,0.0,73.5,2.64
2022-11-16,18.0,0.0,72.76,3.56
2022-11-17,16.44,0.0,69.83,3.93
2022-11-18,16.49,0.0,63.39,2.7
2022-11-19,16.82,0.0,60.4,1.68
2022-11-20,16.15,0.0,66.17,2.91
2022-11-21,16.4,0.0,68.49,3.57
2022-11-22,15.99,0.0,60.63,3.35
2022-11-23,15.54,0.0,58.18,3.8
2022-11-24,16.42,0.0,52.61,2.92
2022-11-25,17.31,0.0,52.16,2.14
2022-11-26,15.76,0.0,60.37,3.65
2022-11-27,16.13,0.0,56.38,2.48
2022-11-28,17.05,0.0,49.98,1.81
2022-11-29,17.26,0.0,49.01,1.32
2022-11-30,16.42,0.0,63.59,2.32
2022-12-01,16.42,0.0,59.76,2.49
2022-12-02,17.49,0.0,53.26,1.33
2022-12-03,17.39,0.0,54.64,0.91
2022-12-04,16.67,0.0,59.55,1.95
2022-12-05,15.57,0.0,55.02,2.41
2022-12-06,14.0,0.0,59.95,3.97
2022-12-07,13.56,0.0,58.49,4.36
2022-12-08,14.21,0.0,58.2,3.25
2022-12-09,16.09,0.0,56.67,2.66
2022-12-10,16.56,0.0,65.35,2.89
2022-12-11,16.66,0.0,62.05,3.45
2022-12-12,16.45,0.0,57.36,4.0
2022-12-13,16.07,0.0,54.98,4.85
2022-12-14,14.37,0.0,56.61,4.75
2022-12-15,13.24,0.0,52.39,3.66
2022-12-16,14.14,0.0,50.0,2.87
2022-12-17,14.69,0.0,46.65,2.55
2022-12-18,14.48,0.0,50.25,2.3
2022-12-19,14.11,0.0,53.82,2.26
2022-12-20,13.47,0.0,55.09,2.81
2022-12-21,13.39,0.0,56.14,2.51
2022-12-22,12.6,0.0,56.6,3.04
2022-12-23,13.02,0.0,55.67,2.55
2022-12-24,11.84,0.0,57.56,3.88
2022-12-25,10.11,0.0,59.78,3.5
2022-12-26,11.23,0.0,59.02,3.0
2022-12-27,11.67,0.0,52.94,4.44
2022-12-28,12.54,0.0,48.07,5.17
2022-12-29,14.02,0.0,53.38,2.43
2022-12-30,14.9,0.0,58.05,2.25
2022-12-31,12.67,0.0,68.97,4.06
2023-01-01,12.9,0.0,49.9,1.7
2023-01-02,12.26,0.0,51.83,1.67
2023-01-03,9.98,0.0,54.61,2.95
2023-01-04,8.57,0.0,58.24,2.65
2023-01-05,8.75,0.0,59.63,2.5
2023-01-06,8.74,0.0,54.41,2.4
2023-01-07,9.69,0.0,48.08,3.25
2023-01-08,12.35,0.0,44.61,3.12
2023-01-09,13.14,0.0,47.41,2.57
2023-01-10,12.82,0.0,53.16,3.23
2023-01-11,13.51,0.07,64.57,2.62
2023-01-12,13.82,9.38,73.58,3.02
2023-01-13,16.43,0.09,73.27,2.64
2023-01-14,12.35,0.02,56.25,3.75
2023-01-15,7.77,0.0,39.37,3.75
2023-01-16,8.92,0.0,42.56,3.42
2023-01-17,8.98,0.0,42.16,3.63
2023-01-18,9.25,0.0,37.57,2.66
2023-01-19,11.7,0.0,44.03,1.69
2023-01-20,13.01,0.05,55.44,2.12
2023-01-21,14.18,0.0,59.32,1.5
2023-01-22,15.17,0.0,52.26,1.79
2023-01-23,16.07,0.35,52.71,2.2
2023-01-24,15.89,4.43,80.09,3.74
2023-01-25,16.17,0.11,80.75,2.17
2023-01-26,14.78,0.06,61.48,3.53
2023-01-27,11.84,0.0,49.23,3.89
2023-01-28,13.1,0.0,40.56,3.19
2023-01-29,14.95,0.0,45.38,2.94
2023-01-30,13.12,12.34,71.39,2.73
2023-01-31,14.2,0.0,75.93,4.3
2023-02-01,13.03,0.0,60.64,4.57
2023-02-02,14.1,0.0,51.38,4.46
2023-02-03,15.01,0.0,49.12,3.77
2023-02-04,16.33,0.0,47.67,4.33
2023-02-05,17.03,0.0,54.52,3.6
2023-02-06,18.89,0.0,43.21,2.41
2023-02-07,17.33,0.0,48.27,4.11
2023-02-08,15.54,0.0,41.86,3.86
2023-02-09,17.4,0.0,37.91,3.01
2023-02-10,18.28,0.0,48.72,2.95
2023-02-11,18.34,0.0,48.9,3.28
2023-02-12,15.02,0.0,35.73,4.66
2023-02-13,14.46,0.0,30.08,6.62
2023-02-14,16.48,0.0,31.98,4.58
2023-02-15,18.5,0.0,39.76,4.54
2023-02-16,19.38,0.0,45.6,1.93
2023-02-17,21.16,0.0,44.72,1.64
2023-02-18,21.1,0.0,40.2,2.11
2023-02-19,22.42,0.0,30.93,1.33
2023-02-20,22.51,0.0,35.46,2.44
2023-02-21,20.51,0.0,38.61,2.65
2023-02-22,20.45,0.03,39.34,3.17
2023-02-23,19.66,0.0,34.42,4.07
2023-02-24,19.93,0.0,34.05,3.31
2023-02-25,21.51,0.0,35.53,2.35
2023-02-26,23.46,0.0,31.11,1.55
2023-02-27,23.2,0.0,36.6,2.19
2023-02-28,22.43,0.0,39.87,2.22
2023-03-01,22.61,0.0,39.55,2.27
2023-03-02,23.1,0.0,41.26,3.16
2023-03-03,23.72,0.0,43.25,3.95
2023-03-04,22.69,0.0,41.03,3.6
2023-03-05,22.69,0.0,40.7,3.63
2023-03-06,22.67,0.0,37.77,3.63
2023-03-07,23.2,0.0,33.66,2.41
2023-03-08,24.22,0.02,32.63,1.38
2023-03-09,23.56,2.46,41.47,1.08
2023-03-10,23.32,0.0,38.86,2.36
2023-03-11,24.21,0.0,30.56,1.91
2023-03-12,25.53,0.0,31.8,1.65
2023-03-13,24.72,0.0,36.35,1.94
2023-03-14,25.13,0.0,37.5,2.76
2023-03-15,26.49,0.0,31.49,1.35
2023-03-16,25.37,0.0,35.87,3.68
2023-03-17,24.25,0.22,46.96,2.97
2023-03-18,21.62,6.03,61.9,2.19
2023-03-19,23.36,1.49,53.65,1.78
2023-03-20,20.68,19.76,68.31,1.52
2023-03-21,20.28,12.13,72.56,1.94
2023-03-22,21.96,0.03,55.12,2.24
2023-03-23,23.38,0.03,48.37,3.04
2023-03-24,24.32,7.29,52.51,2.73
2023-03-25,23.57,1.45,57.77,2.62
2023-03-26,24.1,0.0,46.74,3.63
2023-03-27,22.77,0.0,43.64,3.87
2023-03-28,23.61,0.0,40.02,3.49
2023-03-29,26.11,0.0,36.38,1.64
2023-03-30,25.95,6.05,46.76,2.37
2023-03-31,21.15,11.53,76.48,1.82
2023-04-01,22.84,3.83,61.31,2.25
2023-04-02,24.2,0.0,51.41,2.79
2023-04-03,26.08,4.62,47.68,1.96
2023-04-04,24.87,0.01,50.88,3.36
2023-04-05,24.94,0.0,42.52,3.6
2023-04-06,25.28,0.0,34.95,4.51
2023-04-07,25.12,0.0,32.25,4.73
2023-04-08,24.95,0.0,28.27,3.68
2023-04-09,26.06,0.0,28.85,3.13
2023-04-10,26.28,0.0,29.81,3.61
2023-04-11,27.73,0.0,31.24,4.25
2023-04-12,29.67,0.0,33.94,4.3
2023-04-13,29.32,0.0,32.07,3.67
2023-04-14,30.25,0.0,28.77,2.72
2023-04-15,31.56,0.0,25.2,2.06
2023-04-16,32.03,0.0,28.85,2.47
2023-04-17,32.95,0.0,25.81,2.48
2023-04-18,32.3,0.0,30.89,3.12
2023-04-19,30.95,0.04,37.44,3.09
2023-04-20,30.07,0.59,41.33,2.84
2023-04-21,28.83,1.42,38.65,2.23
2023-04-22,28.12,0.25,32.02,2.72
2023-04-23,25.39,0.02,35.22,3.97
2023-04-24,26.77,0.01,37.8,2.85
2023-04-25,27.75,0.0,32.79,2.25
2023-04-26,29.53,0.0,31.43,1.26
2023-04-27,28.14,0.31,35.13,3.51
2023-04-28,28.32,0.26,38.21,1.99
2023-04-29,27.53,1.41,43.24,3.11
2023-04-30,25.92,5.75,57.83,1.67
2023-05-01,22.81,16.65,74.94,4.21
2023-05-02,23.67,5.03,72.98,3.01
2023-05-03,25.5,7.91,61.79,1.85
2023-05-04,27.78,4.45,50.06,1.13
2023-05-05,27.85,0.0,42.94,2.42
2023-05-06,29.67,0.0,40.17,3.73
2023-05-07,31.39,0.0,34.03,2.41
2023-05-08,31.34,1.02,28.25,2.53
2023-05-09,28.92,0.24,26.05,4.32
2023-05-10,28.78,0.0,25.28,4.29
2023-05-11,30.73,0.0,22.89,2.11
2023-05-12,31.0,0.0,22.11,2.25
2023-05-13,33.0,0.0,23.93,2.04
2023-05-14,34.06,0.0,23.48,2.58
2023-05-15,33.55,0.01,26.34,4.08
2023-05-16,33.41,0.01,27.27,5.07
2023-05-17,34.15,0.0,30.84,3.73
2023-05-18,31.87,4.57,40.45,4.61
2023-05-19,31.81,0.0,33.65,5.43
2023-05-20,32.92,0.0,28.84,4.32
2023-05-21,35.13,0.0,23.75,2.45
2023-05-22,35.86,0.0,26.36,5.68
2023-05-23,36.99,0.22,27.02,4.71
2023-05-24,34.53,0.92,35.4,2.55
2023-05-25,32.83,5.23,40.34,2.3
2023-05-26,29.28,14.38,56.46,2.77
2023-05-27,30.39,2.29,49.56,2.96
2023-05-28,29.96,0.72,46.21,2.27
2023-05-29,30.75,0.52,47.53,2.36
2023-05-30,30.95,1.83,46.19,2.71
2023-05-31,28.78,3.11,52.24,3.82
2023-06-01,29.85,0.01,45.75,3.42
2023-06-02,30.62,0.01,43.61,4.06
2023-06-03,31.11,0.12,38.11,3.96
2023-06-04,28.31,0.51,44.91,2.46
2023-06-05,32.41,0.11,38.38,3.54
2023-06-06,33.34,0.01,35.91,2.64
2023-06-07,33.67,0.0,33.3,3.09
2023-06-08,34.33,0.0,33.32,4.42
2023-06-09,35.76,0.13,32.22,4.03
2023-06-10,36.9,0.44,34.46,4.15
2023-06-11,36.48,0.0,35.48,4.96
2023-06-12,36.84,0.0,34.05,5.21
2023-06-13,38.15,0.0,32.25,6.76
2023-06-14,37.41,0.0,32.56,7.55
2023-06-15,35.85,0.02,37.49,6.55
2023-06-16,35.69,0.9,40.38,3.73
2023-06-17,35.92,0.88,38.57,3.23
2023-06-18,34.84,1.07,43.29,2.7
2023-06-19,34.09,2.07,49.0,4.55
2023-06-20,33.85,7.96,53.21,3.14
2023-06-21,33.7,1.37,52.31,2.01
2023-06-22,34.97,3.62,53.23,2.15
2023-06-23,35.7,1.24,51.88,2.03
2023-06-24,33.25,14.64,61.75,2.78
2023-06-25,30.18,13.27,75.39,1.9
2023-06-26,31.51,6.32,64.3,2.49
2023-06-27,31.99,4.99,58.87,2.36
2023-06-28,32.08,10.35,62.15,3.27
2023-06-29,31.34,11.14,65.67,3.69
2023-06-30,30.53,11.1,71.64,3.0
2023-07-01,30.63,3.63,67.02,2.71
2023-07-02,32.32,0.02,60.67,2.58
2023-07-03,33.95,0.07,51.79,2.29
2023-07-04,34.74,0.73,52.13,2.37
2023-07-05,32.83,9.82,61.69,3.08
2023-07-06,29.63,14.23,77.8,3.26
2023-07-07,30.36,10.4,74.44,2.9
2023-07-08,29.26,25.13,83.53,4.0
2023-07-09,29.71,48.55,83.7,3.48
2023-07-10,30.42,17.74,80.0,2.51
2023-07-11,30.64,13.64,77.05,1.38
2023-07-12,30.4,19.17,79.2,1.39
2023-07-13,29.91,5.79,79.74,2.62
2023-07-14,29.44,4.87,81.43,1.03
2023-07-15,29.23,4.79,81.91,1.9
2023-07-16,30.7,3.91,73.97,0.93
2023-07-17,31.66,3.23,72.45,1.18
2023-07-18,29.79,18.48,83.76,2.94
2023-07-19,29.57,3.67,80.5,3.23
2023-07-20,31.64,0.0,74.25,1.9
2023-07-21,31.28,1.39,77.04,2.34
2023-07-22,30.22,4.41,79.53,4.36
2023-07-23,30.04,0.1,79.24,3.97
2023-07-24,30.43,0.96,76.87,3.43
2023-07-25,30.3,13.29,81.69,2.04
2023-07-26,30.28,28.38,79.43,1.66
2023-07-27,29.08,16.52,86.57,1.43
2023-07-28,28.54,18.2,84.17,1.29
2023-07-29,29.03,4.29,85.31,1.33
2023-07-30,29.48,0.62,85.38,1.76
2023-07-31,30.09,0.35,80.36,2.53
2023-08-01,30.44,0.11,79.04,3.19
2023-08-02,30.3,0.82,81.74,2.62
2023-08-03,30.04,4.19,82.98,2.18
2023-08-04,29.47,44.34,86.9,1.85
2023-08-05,29.14,20.5,87.47,3.04
2023-08-06,29.54,9.81,82.55,3.97
2023-08-07,29.09,1.62,83.21,4.87
2023-08-08,29.18,0.13,83.34,4.78
2023-08-09,29.4,2.0,82.24,3.66
2023-08-10,29.41,2.07,80.94,2.74
2023-08-11,29.61,0.73,79.76,2.54
2023-08-12,29.26,0.0,77.8,3.92
2023-08-13,29.14,0.07,79.32,3.99
2023-08-14,27.32,0.09,84.72,2.93
2023-08-15,29.0,1.63,79.44,1.18
2023-08-16,29.69,1.68,78.71,2.73
2023-08-17,30.09,0.27,78.77,3.37
2023-08-18,30.16,0.87,79.09,2.47
2023-08-19,29.79,12.32,83.55,2.19
2023-08-20,30.75,0.32,76.48,2.22
2023-08-21,30.84,1.21,74.77,1.5
2023-08-22,29.98,14.31,83.99,2.21
2023-08-23,28.24,44.32,88.99,3.34
2023-08-24,28.21,0.83,82.74,3.21
2023-08-25,28.5,0.1,79.39,3.67
2023-08-26,28.9,0.0,76.79,3.76
2023-08-27,28.74,0.27,75.44,3.89
2023-08-28,29.43,0.13,75.67,3.17
2023-08-29,29.29,0.0,75.3,2.89
2023-08-30,29.1,0.01,76.36,2.72
2023-08-31,29.34,0.0,74.95,2.17
2023-09-01,29.48,0.0,70.49,2.92
2023-09-02,28.86,0.0,69.4,3.45
2023-09-03,28.73,0.0,67.26,2.84
2023-09-04,29.01,0.0,68.92,3.11
2023-09-05,29.8,1.03,73.61,2.18
2023-09-06,30.11,0.12,69.81,2.22
2023-09-07,30.38,0.4,66.06,2.14
2023-09-08,29.12,6.64,72.01,2.33
2023-09-09,27.89,17.32,83.45,3.65
2023-09-10,27.04,72.53,90.71,3.68
2023-09-11,27.48,0.91,85.42,2.96
2023-09-12,28.31,0.05,82.44,2.09
2023-09-13,29.06,0.01,82.63,1.35
2023-09-14,29.45,7.07,83.88,1.99
2023-09-15,28.93,1.69,84.72,2.45
2023-09-16,26.82,13.32,87.34,4.65
2023-09-17,26.98,6.67,89.83,4.75
2023-09-18,27.24,0.15,84.07,5.2
2023-09-19,28.35,0.18,81.18,2.84
2023-09-20,29.3,0.0,77.3,1.38
2023-09-21,29.58,0.16,76.85,1.41
2023-09-22,29.17,1.54,78.5,1.73
2023-09-23,28.81,8.31,80.88,1.81
2023-09-24,28.26,2.33,79.68,1.59
2023-09-25,28.61,0.0,74.11,1.37
2023-09-26,27.77,0.0,73.99,1.91
2023-09-27,26.75,0.0,73.12,2.55
2023-09-28,25.73,0.0,73.62,2.48
2023-09-29,25.83,0.0,63.19,1.84
2023-09-30,26.26,0.0,61.83,2.83
2023-10-01,25.55,0.0,62.69,3.13
2023-10-02,25.44,0.0,58.1,3.52
2023-10-03,24.21,0.0,54.42,3.5
2023-10-04,24.48,0.0,59.09,3.25
2023-10-05,25.43,0.0,62.27,2.63
2023-10-06,25.17,0.0,59.55,2.88
2023-10-07,26.32,0.0,59.96,2.24
2023-10-08,27.71,0.0,58.28,2.24
2023-10-09,28.38,0.0,61.7,2.28
2023-10-10,27.98,0.0,62.97,1.68
2023-10-11,25.97,0.0,57.89,3.14
2023-10-12,25.37,0.0,54.62,2.33
2023-10-13,26.34,0.0,50.78,2.16
2023-10-14,27.22,0.0,49.83,1.99
2023-10-15,26.61,0.0,54.6,1.59
2023-10-16,23.96,4.31,69.61,3.32
2023-10-17,23.67,4.82,62.92,2.87
2023-10-18,22.55,0.0,62.52,3.3
2023-10-19,22.6,0.0,59.88,3.1
2023-10-20,22.74,0.0,59.19,2.49
2023-10-21,22.61,0.0,54.65,2.33
2023-10-22,23.49,0.0,49.86,2.01
2023-10-23,23.12,0.0,58.36,2.57
2023-10-24,23.67,0.0,57.87,2.52
2023-10-25,23.59,0.0,56.08,2.93
2023-10-26,23.14,0.0,56.8,2.79
2023-10-27,23.26,0.0,46.05,2.44
2023-10-28,24.05,0.0,46.53,1.86
2023-10-29,24.41,0.0,46.55,1.95
2023-10-30,24.15,0.0,51.63,2.18
2023-10-31,24.23,0.0,52.61,1.9
2023-11-01,25.21,0.0,45.91,1.48
2023-11-02,23.52,0.0,48.95,1.99
2023-11-03,23.21,0.0,52.72,1.95
2023-11-04,23.43,0.0,54.4,2.35
2023-11-05,22.91,0.0,44.19,1.41
2023-11-06,22.99,0.0,40.14,1.62
2023-11-07,22.76,0.0,40.98,1.67
2023-11-08,22.62,0.0,54.16,2.1
2023-11-09,23.5,0.0,53.03,2.22
2023-11-10,21.76,4.85,60.4,2.16
2023-11-11,19.86,0.25,62.83,3.21
2023-11-12,19.69,0.0,62.63,3.15
2023-11-13,19.56,0.0,55.34,2.29
2023-11-14,19.23,0.0,49.58,2.38
2023-11-15,18.79,0.0,56.24,2.48
2023-11-16,20.29,0.0,54.99,1.83
2023-11-17,20.89,0.0,54.19,1.94
2023-11-18,20.1,0.0,50.87,1.94
2023-11-19,19.81,0.0,47.51,1.53
2023-11-20,19.73,0.0,51.79,2.33
2023-11-21,18.79,0.0,58.46,3.62
2023-11-22,17.72,0.0,57.83,3.25
2023-11-23,19.14,0.0,45.43,1.22
2023-11-24,18.96,0.0,45.35,1.27
2023-11-25,19.05,0.0,46.12,1.63
2023-11-26,18.74,0.0,49.09,1.82
2023-11-27,17.36,0.14,53.86,2.76
2023-11-28,18.6,2.24,54.48,1.75
2023-11-29,18.52,0.09,58.2,1.7
2023-11-30,19.59,0.0,62.39,1.77
2023-12-01,20.56,0.0,62.8,1.32
2023-12-02,18.99,0.0,63.91,1.98
2023-12-03,18.8,0.47,59.65,2.02
2023-12-04,19.11,0.98,62.34,1.67
2023-12-05,18.09,0.1,58.35,2.83
2023-12-06,18.16,0.0,52.21,2.09
2023-12-07,18.32,0.0,50.68,2.29
2023-12-08,17.01,0.0,51.16,3.06
2023-12-09,16.11,0.0,46.4,3.51
2023-12-10,15.25,0.0,45.78,3.97
2023-12-11,15.48,0.0,40.43,1.68
2023-12-12,15.92,0.0,41.94,1.39
2023-12-13,15.54,0.0,41.68,2.22
2023-12-14,14.26,0.0,48.47,3.56
2023-12-15,16.05,0.0,44.56,1.76
2023-12-16,15.46,0.0,45.53,1.91
2023-12-17,14.65,0.0,49.26,2.65
2023-12-18,13.86,0.0,54.58,4.34
2023-12-19,13.17,0.0,47.23,4.17
2023-12-20,12.97,0.0,44.1,3.02
2023-12-21,13.14,0.0,43.66,3.23
2023-12-22,14.89,0.0,41.04,1.65
2023-12-23,16.27,0.0,43.96,2.25
2023-12-24,16.72,0.0,51.16,1.59
2023-12-25,15.17,0.0,54.15,3.03
2023-12-26,15.28,0.0,55.02,2.65
2023-12-27,15.23,0.0,55.52,1.72
2023-12-28,14.45,0.0,58.29,1.46
2023-12-29,15.35,0.0,51.45,1.35
2023-12-30,14.8,0.0,51.85,1.64
2023-12-31,13.8,0.0,49.72,1.25
