Date,Temperature_C,Rainfall_mm,Humidity_pct,WindSpeed_m_s
2022-06-18,16.46,13.85,74.51,2.09
2022-06-19,16.11,0.41,67.96,2.22
2022-06-20,15.86,4.77,69.2,2.29
2022-06-21,16.27,3.66,62.55,2.86
2022-06-22,17.21,2.24,60.42,1.99
2022-06-23,19.18,0.13,54.61,2.54
2022-06-24,19.96,0.0,54.19,2.64
2022-06-25,20.85,0.0,56.07,2.66
2022-06-26,21.31,0.07,57.97,2.62
2022-06-27,21.58,1.24,60.69,2.84
2022-06-28,21.52,4.22,66.61,2.65
2022-06-29,21.15,12.15,74.33,2.74
2022-06-30,19.65,15.12,81.16,3.02
2022-07-01,18.51,11.73,89.11,2.24
2022-07-02,19.85,14.6,84.18,2.79
2022-07-03,19.69,27.58,87.09,2.83
2022-07-04,19.16,6.11,91.19,2.47
2022-07-05,20.49,17.67,86.23,1.89
2022-07-06,19.65,19.3,89.13,1.99
2022-07-07,19.81,7.67,88.9,2.93
2022-07-08,19.4,10.35,90.32,2.28
2022-07-09,19.8,9.24,87.46,2.54
2022-07-10,18.61,39.61,91.73,2.3
2022-07-11,19.25,12.12,87.54,2.4
2022-07-12,19.29,11.8,89.77,3.03
2022-07-13,19.4,16.5,89.3,2.34
2022-07-14,18.4,36.02,90.65,3.33
2022-07-15,18.11,6.82,79.89,1.62
2022-07-16,19.47,24.09,75.04,1.81
2022-07-17,19.08,8.57,82.27,1.75
2022-07-18,20.09,0.12,81.99,2.33
2022-07-19,19.74,12.54,91.23,2.71
2022-07-20,18.78,13.87,96.44,2.82
2022-07-21,18.34,4.22,89.01,2.16
2022-07-22,18.89,1.68,90.29,2.11
2022-07-23,18.19,17.44,91.77,1.97
2022-07-24,17.79,4.03,94.76,3.17
2022-07-25,17.99,6.97,87.9,2.57
2022-07-26,17.65,8.39,93.75,2.35
2022-07-27,18.12,22.84,90.71,2.17
2022-07-28,17.63,18.24,95.39,2.9
2022-07-29,18.03,9.07,91.38,2.46
2022-07-30,17.94,30.62,94.47,2.63
2022-07-31,17.23,29.5,97.11,3.01
2022-08-01,17.96,5.2,86.19,1.83
2022-08-02,18.83,0.18,87.55,1.95
2022-08-03,19.19,7.28,87.54,1.94
2022-08-04,18.78,11.69,93.62,2.7
2022-08-05,17.9,48.99,94.29,2.63
2022-08-06,18.22,23.32,89.74,2.11
2022-08-07,18.66,7.7,95.01,4.09
2022-08-08,18.44,8.45,84.67,1.79
2022-08-09,18.79,1.17,89.87,2.27
2022-08-10,19.73,6.8,82.15,2.57
2022-08-11,16.94,37.97,92.18,2.51
2022-08-12,19.03,0.02,76.72,2.33
2022-08-13,19.58,0.0,85.79,1.97
2022-08-14,18.81,19.72,94.68,3.01
2022-08-15,16.48,28.43,93.94,2.11
2022-08-16,18.78,10.35,75.95,1.4
2022-08-17,18.9,7.99,88.16,2.21
2022-08-18,18.78,16.69,94.15,2.36
2022-08-19,19.18,41.5,92.83,3.05
2022-08-20,16.75,54.34,96.0,2.22
2022-08-21,17.76,10.97,88.2,2.43
2022-08-22,18.46,2.4,92.63,2.07
2022-08-23,18.93,23.48,90.13,1.9
2022-08-24,18.25,11.87,92.8,2.53
2022-08-25,18.51,2.48,87.08,2.29
2022-08-26,18.68,2.84,88.95,1.98
2022-08-27,18.77,0.55,89.31,2.36
2022-08-28,18.53,2.13,91.64,2.45
2022-08-29,18.19,4.42,92.65,2.86
2022-08-30,17.99,4.24,92.25,2.17
2022-08-31,18.32,7.06,90.81,2.1
2022-09-01,18.2,1.26,87.64,1.64
2022-09-02,18.02,4.92,87.33,2.24
2022-09-03,16.88,16.04,93.89,2.69
2022-09-04,16.41,6.68,91.11,2.64
2022-09-05,16.2,2.85,84.83,1.78
2022-09-06,16.26,0.04,87.77,1.75
2022-09-07,17.57,0.01,86.28,1.69
2022-09-08,17.97,0.01,82.81,1.97
2022-09-09,17.33,0.01,87.64,2.32
2022-09-10,17.58,0.92,89.2,2.37
2022-09-11,17.2,9.39,86.37,1.83
2022-09-12,16.88,2.33,80.81,1.94
2022-09-13,17.31,0.02,81.97,1.95
2022-09-14,16.73,2.81,91.99,1.29
2022-09-15,16.7,3.78,90.84,2.11
2022-09-16,16.39,4.57,88.8,2.02
2022-09-17,15.87,1.34,86.96,1.93
2022-09-18,15.89,0.0,79.75,2.18
2022-09-19,17.25,2.78,84.1,1.83
2022-09-20,16.66,14.24,89.16,1.9
2022-09-21,15.33,20.89,86.82,1.42
2022-09-22,16.45,5.88,84.29,1.93
2022-09-23,16.82,2.65,82.91,1.78
2022-09-24,15.06,25.15,90.93,1.17
2022-09-25,14.1,43.08,96.42,2.31
2022-09-26,14.45,0.16,82.49,1.81
2022-09-27,15.19,0.0,85.64,2.05
2022-09-28,14.87,3.74,87.94,2.07
2022-09-29,15.11,0.29,84.76,1.67
2022-09-30,14.89,0.0,84.33,1.92
2022-10-01,14.59,0.0,81.43,1.84
2022-10-02,14.8,0.0,80.54,1.88
2022-10-03,15.35,0.0,71.01,1.9
2022-10-04,15.53,0.0,70.48,1.88
2022-10-05,15.21,0.01,72.08,1.87
2022-10-06,14.49,0.0,78.53,1.69
2022-10-07,13.95,0.03,76.79,1.83
2022-10-08,14.39,0.39,79.6,1.63
2022-10-09,14.53,8.45,87.19,1.52
2022-10-10,12.27,20.4,85.9,1.82
2022-10-11,10.84,22.29,78.76,1.85
2022-10-12,10.26,4.28,77.56,1.92
2022-10-13,11.35,0.03,75.71,1.71
2022-10-14,11.78,0.0,72.71,2.0
2022-10-15,12.76,0.0,72.26,1.9
2022-10-16,12.61,0.0,77.76,1.97
2022-10-17,11.99,0.0,70.55,1.89
2022-10-18,10.78,0.0,74.68,1.85
2022-10-19,9.73,0.0,72.49,2.06
2022-10-20,9.31,1.71,67.41,2.3
2022-10-21,9.84,0.11,65.67,2.1
2022-10-22,9.69,0.0,67.5,2.1
2022-10-23,10.82,0.0,63.48,1.95
2022-10-24,11.28,0.0,61.76,2.03
2022-10-25,11.18,0.0,58.93,1.88
2022-10-26,11.04,0.0,61.02,1.97
2022-10-27,10.6,0.0,63.31,2.15
2022-10-28,10.78,0.0,59.67,2.19
2022-10-29,10.51,0.0,60.44,2.09
2022-10-30,10.72,0.0,63.23,2.0
2022-10-31,10.99,0.0,62.79,1.93
2022-11-01,10.64,0.0,64.47,2.17
2022-11-02,10.52,0.0,57.85,2.36
2022-11-03,12.05,0.0,52.36,1.78
2022-11-04,11.97,0.0,59.12,1.7
2022-11-05,11.55,0.01,66.98,1.63
2022-11-06,10.54,0.01,60.76,1.6
2022-11-07,10.01,0.02,60.79,1.54
2022-11-08,9.19,0.0,62.02,1.93
2022-11-09,7.94,5.24,71.84,1.76
2022-11-10,6.35,2.74,71.78,1.49
2022-11-11,5.76,0.0,57.63,2.14
2022-11-12,6.25,0.0,53.73,2.06
2022-11-13,6.43,0.77,53.67,2.09
2022-11-14,4.74,17.05,79.55,1.43
2022-11-15,4.79,0.06,67.93,2.09
2022-11-16,5.56,0.0,71.2,1.58
2022-11-17,4.8,0.0,58.38,2.09
2022-11-18,7.64,0.0,48.9,1.66
2022-11-19,8.1,0.0,55.27,1.51
2022-11-20,7.19,0.0,53.08,1.84
2022-11-21,6.65,0.0,51.59,2.24
2022-11-22,8.36,0.0,47.09,1.59
2022-11-23,7.48,0.0,46.54,2.26
2022-11-24,8.34,0.0,40.08,2.37
2022-11-25,10.38,0.0,37.98,1.81
2022-11-26,9.92,0.0,41.29,1.93
2022-11-27,8.86,0.0,43.45,1.84
2022-11-28,8.39,0.0,43.69,1.97
2022-11-29,8.45,0.0,42.78,1.88
2022-11-30,8.45,0.0,41.27,1.87
2022-12-01,9.27,0.0,40.79,1.93
2022-12-02,9.15,0.0,43.81,1.02
2022-12-03,7.69,0.0,50.56,1.48
2022-12-04,6.29,0.0,46.93,2.13
2022-12-05,6.37,0.0,52.07,1.82
2022-12-06,6.76,0.0,46.91,1.92
2022-12-07,6.69,0.0,37.62,1.98
2022-12-08,7.07,0.0,40.79,1.73
2022-12-09,6.5,0.0,59.81,1.59
2022-12-10,5.91,0.0,59.87,1.65
2022-12-11,6.14,0.0,48.43,2.13
2022-12-12,6.99,0.0,44.14,1.85
2022-12-13,6.75,0.0,41.04,1.84
2022-12-14,6.88,0.0,36.49,2.19
2022-12-15,7.02,0.0,37.19,2.35
2022-12-16,7.3,0.0,37.92,2.06
2022-12-17,7.68,0.0,39.1,2.12
2022-12-18,7.03,0.0,38.79,2.1
2022-12-19,5.74,0.0,38.39,1.91
2022-12-20,5.2,0.0,39.46,1.72
2022-12-21,3.94,0.0,43.78,1.8
2022-12-22,3.2,0.0,40.89,2.04
2022-12-23,3.29,0.0,43.24,1.89
2022-12-24,1.94,0.0,63.44,1.77
2022-12-25,1.95,0.0,45.96,2.08
2022-12-26,3.12,0.0,52.42,1.92
2022-12-27,2.26,0.0,47.18,2.29
2022-12-28,4.03,0.0,37.02,1.94
2022-12-29,4.16,2.94,68.25,1.96
2022-12-30,2.1,5.25,87.62,1.81
2022-12-31,1.86,0.0,58.06,2.08
2023-01-01,1.75,0.0,50.25,1.58
2023-01-02,0.75,0.0,63.11,1.85
2023-01-03,-0.23,0.0,62.3,1.9
2023-01-04,0.25,0.0,44.07,2.65
2023-01-05,1.95,0.0,38.89,2.81
2023-01-06,4.35,0.0,35.09,2.21
2023-01-07,6.57,0.0,49.45,2.0
2023-01-08,6.92,0.0,60.16,1.85
2023-01-09,6.83,0.0,57.1,1.66
2023-01-10,6.37,0.0,45.11,1.75
2023-01-11,3.42,5.21,68.97,2.37
2023-01-12,1.65,3.32,77.54,1.45
2023-01-13,1.44,18.32,91.01,3.0
2023-01-14,-1.07,2.19,80.83,1.84
2023-01-15,-1.49,0.0,51.29,2.22
2023-01-16,-1.73,0.0,59.73,2.05
2023-01-17,-2.33,0.0,54.81,2.49
2023-01-18,-0.97,0.0,49.14,2.2
2023-01-19,1.63,2.18,62.06,2.03
2023-01-20,-1.06,15.12,91.81,1.91
2023-01-21,0.07,1.25,79.69,1.77
2023-01-22,0.45,0.0,67.67,1.92
2023-01-23,1.44,0.0,65.66,2.2
2023-01-24,2.91,11.71,83.42,2.66
2023-01-25,2.91,12.86,95.9,3.16
2023-01-26,1.31,1.12,81.31,1.89
2023-01-27,1.95,0.0,50.41,2.3
2023-01-28,2.89,0.0,46.75,2.76
2023-01-29,3.96,4.76,55.99,2.5
2023-01-30,0.87,15.17,88.49,1.8
2023-01-31,-0.1,0.58,60.17,2.14
2023-02-01,1.13,0.07,42.44,2.75
2023-02-02,4.26,0.0,42.95,2.33
2023-02-03,4.74,0.0,51.4,2.18
2023-02-04,4.97,0.0,57.59,2.08
2023-02-05,3.2,0.0,58.37,2.15
2023-02-06,3.88,6.53,68.63,2.02
2023-02-07,2.16,0.74,69.92,2.07
2023-02-08,2.33,0.0,51.92,2.03
2023-02-09,3.16,8.97,72.08,2.44
2023-02-10,3.05,11.11,76.74,2.11
2023-02-11,1.59,7.15,80.28,2.89
2023-02-12,-1.75,0.17,58.47,1.64
2023-02-13,4.17,0.0,37.8,2.08
2023-02-14,5.87,0.0,50.44,2.31
2023-02-15,7.38,0.0,48.65,2.35
2023-02-16,8.15,0.0,49.39,2.78
2023-02-17,9.97,0.0,42.61,2.19
2023-02-18,10.29,0.0,35.53,2.08
2023-02-19,10.39,0.0,38.15,1.12
2023-02-20,8.63,0.11,53.66,2.02
2023-02-21,7.84,7.35,61.12,1.4
2023-02-22,5.09,1.17,56.47,1.89
2023-02-23,5.46,0.0,44.51,2.27
2023-02-24,6.14,0.0,46.51,2.3
2023-02-25,5.59,0.0,53.58,2.57
2023-02-26,6.37,0.51,57.81,2.18
2023-02-27,6.63,0.07,64.63,1.86
2023-02-28,5.03,1.7,69.08,1.44
2023-03-01,6.18,3.22,71.45,1.97
2023-03-02,7.51,4.29,70.14,1.69
2023-03-03,7.34,0.05,68.83,1.46
2023-03-04,7.81,0.0,69.25,1.62
2023-03-05,7.37,0.0,58.22,2.06
2023-03-06,6.9,0.0,55.75,2.23
2023-03-07,7.84,0.62,57.47,1.92
2023-03-08,8.06,2.48,59.54,1.92
2023-03-09,7.91,1.48,64.29,2.49
2023-03-10,9.48,0.0,54.08,2.29
2023-03-11,10.23,0.61,56.09,2.13
2023-03-12,11.02,0.18,57.88,2.11
2023-03-13,10.27,3.23,62.89,1.62
2023-03-14,9.84,0.11,60.33,2.03
2023-03-15,9.3,4.33,63.01,2.4
2023-03-16,8.94,5.67,60.09,1.87
2023-03-17,8.53,2.82,66.14,1.6
2023-03-18,6.59,5.93,81.58,1.45
2023-03-19,7.38,1.99,79.63,1.78
2023-03-20,6.87,7.78,87.53,1.14
2023-03-21,5.99,7.43,91.02,1.69
2023-03-22,6.86,1.63,78.08,1.85
2023-03-23,8.09,0.0,63.41,2.12
2023-03-24,9.04,2.22,65.13,2.5
2023-03-25,6.26,26.86,84.6,2.59
2023-03-26,5.83,2.56,71.25,1.89
2023-03-27,6.62,0.02,62.79,2.31
2023-03-28,8.08,0.0,59.11,2.11
2023-03-29,9.22,0.17,56.62,2.1
2023-03-30,10.14,0.69,56.3,2.05
2023-03-31,7.37,14.62,79.46,2.35
2023-04-01,6.24,17.23,86.43,1.73
2023-04-02,7.23,0.64,75.3,1.79
2023-04-03,8.65,1.88,65.92,1.93
2023-04-04,7.38,19.27,74.02,1.57
2023-04-05,7.48,0.0,53.14,2.35
2023-04-06,9.06,0.0,51.48,2.03
2023-04-07,10.47,0.0,47.42,2.35
2023-04-08,11.47,0.0,46.87,2.37
2023-04-09,11.87,0.0,49.63,2.34
2023-04-10,11.9,0.0,53.95,2.32
2023-04-11,12.31,0.0,55.33,2.79
2023-04-12,12.93,0.0,56.68,2.68
2023-04-13,13.47,0.0,54.96,2.65
2023-04-14,14.96,0.0,52.83,2.45
2023-04-15,14.58,0.0,55.72,2.54
2023-04-16,14.21,0.0,56.06,2.79
2023-04-17,15.4,0.01,51.98,2.48
2023-04-18,14.71,15.37,58.75,2.21
2023-04-19,10.54,32.67,84.79,2.36
2023-04-20,9.39,32.04,90.18,2.43
2023-04-21,7.85,8.95,68.8,1.94
2023-04-22,6.88,0.02,59.67,2.46
2023-04-23,9.88,0.0,52.82,2.44
2023-04-24,11.98,0.0,52.98,2.12
2023-04-25,11.19,2.87,63.13,2.3
2023-04-26,11.81,1.93,62.61,2.37
2023-04-27,10.34,12.38,72.9,2.08
2023-04-28,10.91,0.32,59.22,1.91
2023-04-29,12.06,3.06,68.66,2.2
2023-04-30,10.26,5.37,83.56,1.52
2023-05-01,8.78,10.96,92.49,1.35
2023-05-02,7.99,14.69,87.74,1.5
2023-05-03,8.95,17.17,83.71,1.63
2023-05-04,10.33,0.7,70.17,1.93
2023-05-05,11.81,0.0,67.96,2.33
2023-05-06,11.59,7.68,67.8,2.23
2023-05-07,11.06,0.48,58.1,2.44
2023-05-08,11.63,9.46,59.46,3.59
2023-05-09,10.81,2.78,59.12,2.37
2023-05-10,11.98,0.0,50.04,2.79
2023-05-11,13.31,0.0,43.68,2.88
2023-05-12,15.1,0.0,43.27,2.55
2023-05-13,15.96,0.1,50.29,2.54
2023-05-14,14.96,0.69,59.39,2.69
2023-05-15,15.38,0.28,53.33,2.45
2023-05-16,15.65,0.04,57.53,2.59
2023-05-17,16.35,0.22,59.64,2.61
2023-05-18,14.98,0.26,59.56,2.33
2023-05-19,15.16,0.0,61.44,2.9
2023-05-20,16.07,0.0,54.82,2.77
2023-05-21,17.63,0.0,49.41,2.96
2023-05-22,18.53,0.0,50.02,2.95
2023-05-23,18.84,7.55,57.3,3.05
2023-05-24,14.52,22.75,77.12,2.11
2023-05-25,12.85,8.11,77.22,2.5
2023-05-26,14.09,0.6,68.27,2.7
2023-05-27,13.91,6.3,74.82,2.88
2023-05-28,14.82,0.07,63.05,2.41
2023-05-29,14.57,11.02,72.15,2.17
2023-05-30,13.17,16.3,78.79,1.98
2023-05-31,12.08,26.43,89.13,1.83
2023-06-01,11.27,10.57,87.25,1.79
2023-06-02,12.27,1.4,73.34,2.12
2023-06-03,13.93,0.04,67.55,2.05
2023-06-04,16.18,0.0,54.6,2.24
2023-06-05,16.26,8.62,60.89,2.26
2023-06-06,14.03,2.02,69.9,1.57
2023-06-07,14.61,1.53,69.99,1.89
2023-06-08,16.87,0.45,60.83,2.13
2023-06-09,18.31,0.0,64.32,2.2
2023-06-10,18.05,3.07,68.8,2.49
2023-06-11,17.33,0.11,74.3,2.26
2023-06-12,18.37,0.06,69.37,2.67
2023-06-13,19.46,1.2,66.7,3.06
2023-06-14,17.74,3.35,68.73,3.21
2023-06-15,15.6,4.05,75.46,2.01
2023-06-16,16.78,0.15,79.05,2.17
2023-06-17,18.15,0.11,71.95,1.98
2023-06-18,19.49,1.47,70.0,2.2
2023-06-19,19.75,5.27,72.12,2.35
2023-06-20,19.79,4.0,79.06,2.35
2023-06-21,20.49,0.6,76.71,2.52
2023-06-22,21.11,3.73,77.35,2.28
2023-06-23,21.39,8.73,77.96,2.31
2023-06-24,21.18,13.21,82.77,2.51
2023-06-25,19.48,26.5,88.34,4.1
2023-06-26,17.07,13.45,86.96,1.74
2023-06-27,18.56,5.36,80.23,1.91
2023-06-28,18.63,7.51,84.42,2.12
2023-06-29,18.6,3.13,85.41,2.42
2023-06-30,18.34,5.16,86.79,3.08
2023-07-01,18.68,1.07,77.08,2.25
2023-07-02,19.3,0.59,78.12,2.76
2023-07-03,19.79,0.99,85.29,2.62
2023-07-04,18.93,4.36,83.35,3.1
2023-07-05,17.87,16.16,76.37,1.55
2023-07-06,18.35,5.74,77.56,1.94
2023-07-07,18.13,11.94,81.01,1.72
2023-07-08,16.9,84.46,87.04,1.42
2023-07-09,15.57,80.94,92.33,2.28
2023-07-10,16.76,56.92,89.73,1.52
2023-07-11,18.79,2.58,81.89,1.7
2023-07-12,18.98,4.58,78.79,1.98
2023-07-13,19.57,3.0,82.24,2.27
2023-07-14,19.0,15.68,90.54,2.49
2023-07-15,19.35,14.52,89.63,2.85
2023-07-16,18.59,20.81,93.91,2.22
2023-07-17,19.35,5.35,89.31,2.07
2023-07-18,19.15,4.27,91.72,2.03
2023-07-19,18.39,9.8,95.85,2.34
2023-07-20,19.1,11.16,89.74,2.06
2023-07-21,18.98,20.68,93.58,1.75
2023-07-22,17.83,24.56,93.14,1.69
2023-07-23,18.43,0.89,84.3,1.73
2023-07-24,18.64,6.34,84.89,2.09
2023-07-25,18.42,7.85,90.55,1.82
2023-07-26,18.0,7.66,92.13,2.29
2023-07-27,18.14,12.67,89.34,2.02
2023-07-28,17.08,12.16,93.52,1.9
2023-07-29,17.57,8.49,86.94,2.21
2023-07-30,18.67,1.36,81.82,2.09
2023-07-31,18.99,2.18,91.1,2.52
2023-08-01,19.6,0.73,90.27,2.42
2023-08-02,19.86,9.98,91.08,2.75
2023-08-03,19.04,5.89,91.28,2.58
2023-08-04,19.58,7.07,91.16,2.77
2023-08-05,19.6,10.86,88.11,2.29
2023-08-06,18.69,8.53,93.28,3.07
2023-08-07,18.74,4.95,92.79,3.72
2023-08-08,18.98,0.15,88.48,2.58
2023-08-09,18.86,0.09,94.06,3.07
2023-08-10,18.71,24.02,93.64,2.7
2023-08-11,18.47,29.91,94.36,2.35
2023-08-12,19.19,25.55,92.35,2.84
2023-08-13,19.46,42.09,92.42,2.89
2023-08-14,18.32,63.96,94.34,2.81
2023-08-15,17.84,11.48,93.03,2.53
2023-08-16,18.38,0.06,91.62,2.21
2023-08-17,18.34,1.0,92.53,2.41
2023-08-18,18.86,2.3,87.24,1.75
2023-08-19,19.08,1.52,86.4,1.39
2023-08-20,20.01,0.12,86.33,2.1
2023-08-21,19.62,2.99,92.63,2.33
2023-08-22,19.79,28.78,92.81,2.48
2023-08-23,19.11,33.96,94.41,3.19
2023-08-24,17.96,9.31,91.83,2.57
2023-08-25,17.34,3.9,91.43,2.0
2023-08-26,16.99,0.62,83.97,2.0
2023-08-27,16.77,0.12,87.02,2.1
2023-08-28,15.78,1.83,90.72,2.5
2023-08-29,16.67,0.02,84.69,2.01
2023-08-30,17.69,0.0,84.9,1.99
2023-08-31,18.29,7.82,86.54,2.07
2023-09-01,18.43,7.06,87.3,2.1
2023-09-02,17.92,3.65,83.94,2.17
2023-09-03,18.24,0.01,78.71,2.02
2023-09-04,17.79,2.76,77.11,1.97
2023-09-05,17.56,0.14,79.08,1.94
2023-09-06,17.45,0.88,79.3,1.96
2023-09-07,17.98,0.03,75.52,2.11
2023-09-08,18.08,1.91,83.49,1.9
2023-09-09,17.48,0.82,89.18,1.83
2023-09-10,17.53,1.06,87.37,1.6
2023-09-11,18.31,1.5,89.96,2.24
2023-09-12,18.97,0.36,90.67,1.91
2023-09-13,18.81,0.2,90.62,1.94
2023-09-14,18.84,8.22,93.17,1.93
2023-09-15,18.37,17.2,92.45,2.04
2023-09-16,17.56,5.6,86.7,2.03
2023-09-17,16.9,12.76,82.5,1.66
2023-09-18,17.07,8.67,83.91,1.3
2023-09-19,17.13,4.12,84.63,1.66
2023-09-20,17.38,4.14,84.66,1.83
2023-09-21,16.88,3.16,81.38,1.89
2023-09-22,16.6,2.72,82.69,1.76
2023-09-23,15.84,2.15,77.25,1.8
2023-09-24,15.12,0.29,72.49,1.83
2023-09-25,14.79,0.01,64.66,1.85
2023-09-26,15.08,0.0,58.49,2.03
2023-09-27,15.2,0.0,59.9,2.05
2023-09-28,14.97,0.0,60.25,2.01
2023-09-29,14.96,0.27,59.6,1.99
2023-09-30,14.52,5.23,69.97,2.0
2023-10-01,15.0,0.99,71.06,1.85
2023-10-02,14.12,3.35,74.79,1.95
2023-10-03,14.29,0.01,67.7,2.04
2023-10-04,14.84,0.0,61.41,2.17
2023-10-05,15.37,0.0,56.14,2.1
2023-10-06,16.24,0.0,55.06,1.92
2023-10-07,15.84,0.0,60.08,2.16
2023-10-08,15.41,0.0,58.2,2.15
2023-10-09,14.38,2.59,57.9,2.04
2023-10-10,12.43,4.17,61.14,1.99
2023-10-11,13.66,0.0,53.88,2.04
2023-10-12,14.28,0.0,55.03,2.11
2023-10-13,13.64,0.01,61.31,2.18
2023-10-14,12.89,5.19,64.06,2.07
2023-10-15,10.84,0.77,71.17,2.34
2023-10-16,9.16,9.04,76.06,1.58
2023-10-17,8.51,5.48,71.47,1.81
2023-10-18,8.95,0.01,63.82,2.01
2023-10-19,10.0,0.0,61.82,2.03
2023-10-20,10.25,0.0,59.07,2.07
2023-10-21,10.51,0.0,63.2,2.13
2023-10-22,10.49,0.0,65.85,2.0
2023-10-23,9.93,0.08,68.55,1.99
2023-10-24,10.31,0.0,68.2,2.04
2023-10-25,10.69,0.0,64.9,2.01
2023-10-26,11.09,0.0,60.73,2.21
2023-10-27,11.6,0.0,57.44,2.0
2023-10-28,11.72,0.0,58.3,2.1
2023-10-29,11.14,0.0,63.03,2.07
2023-10-30,11.37,0.0,62.88,1.77
2023-10-31,11.43,0.0,58.72,2.07
2023-11-01,11.67,0.0,57.33,1.92
2023-11-02,10.93,0.0,59.06,1.95
2023-11-03,10.16,0.0,57.37,1.8
2023-11-04,9.66,0.0,62.28,2.13
2023-11-05,10.8,0.0,56.34,1.85
2023-11-06,9.71,0.0,61.14,1.78
2023-11-07,10.25,0.0,59.2,1.85
2023-11-08,9.87,0.0,62.78,1.76
2023-11-09,8.99,0.77,66.72,1.64
2023-11-10,6.75,10.66,82.1,1.61
2023-11-11,7.23,0.08,71.19,1.75
2023-11-12,9.71,0.0,46.18,1.87
2023-11-13,9.81,0.0,49.38,1.98
2023-11-14,9.63,0.0,51.98,2.0
2023-11-15,9.52,0.0,46.67,2.09
2023-11-16,10.16,0.0,43.67,1.86
2023-11-17,10.85,0.0,44.72,1.86
2023-11-18,10.66,0.0,50.53,1.92
2023-11-19,10.03,0.0,55.84,1.8
2023-11-20,9.11,0.0,54.83,1.78
2023-11-21,8.86,0.0,51.06,2.12
2023-11-22,9.94,0.0,41.13,1.95
2023-11-23,9.49,0.0,45.52,1.7
2023-11-24,8.14,0.0,52.91,2.02
2023-11-25,8.88,0.0,45.15,2.08
2023-11-26,9.6,0.0,48.94,1.59
2023-11-27,7.85,0.0,69.41,1.38
2023-11-28,7.51,0.0,64.36,1.78
2023-11-29,8.17,0.51,64.09,1.74
2023-11-30,6.11,4.66,83.17,1.66
2023-12-01,6.19,1.66,76.74,1.32
2023-12-02,5.92,0.36,64.35,1.79
2023-12-03,5.95,0.02,58.19,2.18
2023-12-04,5.4,0.73,68.71,1.84
2023-12-05,5.8,0.0,58.55,1.69
2023-12-06,7.34,0.0,55.63,1.88
2023-12-07,6.98,0.0,57.82,2.04
2023-12-08,7.02,0.0,48.95,1.67
2023-12-09,4.88,0.0,50.27,2.14
2023-12-10,5.5,0.0,40.03,2.02
2023-12-11,5.29,0.0,41.54,1.57
2023-12-12,3.11,0.03,53.56,1.67
2023-12-13,3.56,0.0,48.66,1.97
2023-12-14,6.36,0.0,36.99,1.7
2023-12-15,7.12,0.0,37.46,1.36
2023-12-16,4.23,0.0,44.39,1.74
2023-12-17,2.81,0.0,55.87,1.93
2023-12-18,3.5,0.0,42.87,2.15
2023-12-19,5.26,0.0,33.27,2.43
2023-12-20,8.62,0.0,30.41,2.26
2023-12-21,9.12,0.0,30.91,2.01
2023-12-22,8.7,0.0,33.58,1.74
2023-12-23,7.83,0.0,48.75,1.55
2023-12-24,7.08,0.0,45.93,1.99
2023-12-25,8.87,0.0,37.15,1.76
2023-12-26,8.08,0.0,33.86,1.62
2023-12-27,6.93,0.0,38.29,2.13
2023-12-28,6.94,0.0,33.28,1.99
2023-12-29,6.83,0.0,38.11,1.69
2023-12-30,6.07,0.0,39.85,1.4
2023-12-31,6.05,0.0,45.21,1.59
